kappa,rAB,rBC
9.584597e+11,1.598174e-08,1.000000e+00
1.170024e+02,2.812152e-15,3.161460e-08
1.928038e+07,1.291894e-10,9.074248e-01
1.421754e+04,1.111277e-12,5.000953e-04
1.588909e+05,2.507119e-12,4.804360e-02
1.341336e+03,3.149693e-14,1.049550e-06
8.416200e+06,7.023275e-11,1.078849e+00
9.515755e+10,1.443854e-05,1.000002e+00
2.061873e+04,4.487415e-13,8.577812e-04
4.927390e+09,6.589947e-07,9.999245e-01
2.028557e+05,5.346359e-12,1.071342e-01
5.456880e+02,7.670907e-15,5.578971e-08
1.205557e+05,1.886675e-11,3.105252e-02
3.107165e+05,9.965446e-11,6.722984e-01
3.126830e+04,2.072237e-13,1.891019e-03
8.922302e+02,5.093814e-14,7.290840e-07
3.081545e+03,1.665557e-14,6.428997e-06
8.129679e+03,1.412458e-12,1.558023e-05
1.414749e+07,6.992926e-10,9.868038e-01
4.206687e+03,9.153545e-13,6.324343e-05
1.516633e+06,6.675990e-12,9.171028e-01
2.369738e+10,6.021247e-06,9.999645e-01
2.144780e+05,4.982445e-12,1.052688e-01
4.460078e+01,5.447566e-15,5.360370e-10
1.297801e+02,2.434297e-14,1.196365e-08
5.415233e+01,1.432058e-15,3.303914e-09
3.311794e+01,2.039035e-15,2.508002e-10
8.537194e+03,3.344631e-13,2.386400e-05
1.912971e+02,1.006032e-14,5.953671e-08
2.989845e+11,1.191509e-07,1.000000e+00
9.101574e+09,7.697813e-08,9.998641e-01
4.060142e+07,2.215289e-09,7.819405e-01
9.259887e+04,2.012313e-11,6.196186e+00
2.196129e+04,2.163294e-12,8.422146e-03
9.428162e+10,2.109982e-06,1.000005e+00
2.816133e+04,2.016194e-12,1.841926e-03
5.613962e+10,2.427995e-07,9.999951e-01
2.525144e+04,1.010062e-12,5.974387e-04
3.427798e+04,3.611206e-12,3.533051e-03
3.283909e+06,3.464825e-11,9.207237e-01
5.454584e+02,4.370278e-14,1.384058e-07
1.036154e+03,2.865056e-13,5.708963e-06
2.578096e+03,1.663472e-13,9.456353e-06
1.080427e+06,1.239291e-10,8.045238e-01
4.579027e+05,6.925037e-11,8.272247e+00
1.343241e+11,2.366162e-06,9.999605e-01
1.642468e+03,1.791175e-13,1.207840e-06
8.473895e+04,1.138812e-11,4.210263e-02
8.309347e+06,1.637153e-10,7.884855e-01
2.660681e+03,9.102827e-15,1.407238e-05
4.715994e+01,7.971824e-15,3.859025e-09
7.579180e+02,2.374091e-14,6.507556e-08
1.973775e+03,7.542904e-14,1.966931e-05
8.406405e+02,4.417775e-14,1.304929e-06
7.741318e+05,3.229928e-11,6.151505e-01
3.201305e+06,2.277308e-10,1.036359e+00
3.233198e+05,7.260353e-12,2.600845e-01
5.453444e+12,7.145416e-08,1.000000e+00
1.268906e+05,4.409688e-12,2.495201e-02
3.382010e+02,1.393308e-14,2.115858e-07
2.760380e+03,1.392808e-13,1.267483e-05
2.100464e+07,1.390167e-09,9.485831e-01
3.430730e+08,1.201790e-09,1.009699e+00
1.841913e+06,5.345870e-11,1.347461e+00
1.965105e+11,7.965172e-07,1.000000e+00
3.394271e+02,3.816749e-14,5.139503e-07
1.306785e+02,2.991375e-15,1.274081e-08
1.237062e+04,6.804953e-13,1.169668e-03
3.900991e+10,7.289249e-07,9.999932e-01
1.263172e+02,3.604517e-14,5.409564e-08
2.335278e+05,1.320829e-11,9.670377e-06
5.712735e+08,6.122054e-03,9.971994e-01
2.159864e+03,3.226860e-13,8.910068e-06
9.288238e+01,6.223879e-16,6.736454e-09
8.720960e+05,1.251153e-11,7.393887e+00
2.060948e+12,1.977027e-05,1.000000e+00
6.135921e+05,5.318044e-11,1.675739e+00
6.615934e+01,1.634501e-15,9.724452e-10
7.393227e+01,2.682247e-15,8.938296e-09
3.340592e+04,1.839016e-12,2.230717e-03
5.508750e+11,1.045957e-05,1.000000e+00
8.915471e+04,1.176388e-12,1.675678e-02
5.915193e+06,6.790716e-12,2.872494e-01
5.246648e+03,7.085920e-13,6.718851e-05
8.512425e+01,6.626213e-15,1.332873e-08
1.055936e+04,2.121401e-12,8.040191e-05
8.118304e+07,1.879800e-02,9.903701e-01
2.114443e+03,8.011642e-14,4.575517e-07
2.400768e+02,1.134784e-14,1.021415e-07
3.080877e+04,3.129922e-12,8.874309e-04
1.843095e+01,1.643624e-15,5.838672e-10
5.913176e+02,6.579359e-15,6.712696e-07
2.309382e+10,4.784202e-18,1.000069e+00
2.669590e+03,8.468767e-14,9.336907e-05
2.381634e+01,9.459270e-16,6.261129e-10
1.138884e+04,1.240075e-13,1.849170e-04
1.675394e+05,1.834974e-11,5.172530e-03
3.229687e+03,1.889692e-14,3.473415e-05
6.639369e+06,3.130427e-11,7.178262e-01
1.988283e+05,3.320062e-11,1.098800e-01
1.915088e+07,3.557293e-10,1.005981e+00
1.646414e+02,1.555610e-14,5.481826e-08
1.464111e+03,6.710629e-14,3.832222e-07
1.649700e+05,2.578363e-11,4.016849e-01
1.346618e+03,3.353929e-15,2.755075e-06
2.752447e+06,1.770729e-10,1.260555e+00
5.286225e+02,9.527386e-15,4.733168e-07
7.945734e+05,1.377107e-11,1.371411e+01
6.208918e+10,7.406069e-06,1.000001e+00
2.597254e+04,2.180915e-13,2.864127e-05
4.474656e+11,4.557703e-08,1.000027e+00
1.160458e+06,1.792386e-11,9.551642e+00
7.217256e+04,1.009697e-12,1.010832e-02
4.456323e+02,1.793769e-14,3.370370e-07
1.163201e+07,1.403579e-10,8.057534e-01
3.131848e+03,9.782938e-13,2.967827e-05
3.259475e+07,8.380900e-11,1.324719e+00
6.644651e+03,2.085148e-13,1.260391e-07
7.883685e+04,3.559623e-12,1.265850e-02
9.756422e+11,1.299353e-06,6.811604e-01
2.819929e+04,3.284281e-12,2.641706e-04
1.169214e+08,5.089429e-10,9.894049e-01
4.034666e+09,2.031362e-08,9.987457e-01
3.166325e+11,1.946516e-16,1.000000e+00
4.591923e+02,1.705770e-14,1.203855e-06
4.787169e+02,1.226599e-13,1.658409e-06
5.647553e+03,1.701970e-13,1.806533e-05
4.037358e+05,1.179700e-11,5.633569e-01
2.067615e+07,1.468999e-10,1.069532e+00
1.051917e+04,7.805046e-14,2.173565e-04
1.149192e+02,9.840271e-15,2.600585e-08
6.870860e+09,1.959021e-08,9.999675e-01
7.930769e+01,1.602685e-14,8.085809e-09
5.515591e+01,8.686886e-15,3.498203e-09
2.597466e+11,6.519546e-07,1.000005e+00
3.040480e+07,1.324695e-09,9.825464e-01
3.454690e+03,1.028155e-13,1.378742e-05
1.810242e+05,1.772733e-11,9.621155e-01
1.458529e+02,2.090293e-14,3.754277e-08
2.241719e+05,1.603423e-11,2.021972e-03
1.960596e+06,3.838310e-11,1.105284e+00
8.897950e+02,1.895925e-14,5.443031e-08
7.314913e+02,1.922111e-14,1.046442e-06
9.759035e+06,2.767607e-11,9.127240e-01
7.571010e+01,2.994162e-15,1.562786e-08
1.700360e+06,1.306830e-11,1.238299e+00
1.021828e+04,7.454669e-13,2.922727e-04
8.567679e+05,3.439389e-11,8.353920e+00
8.533513e+06,2.213106e-10,1.007375e+00
7.444361e+06,8.875418e-11,9.667307e-01
9.664757e+05,1.421019e-11,6.689024e-01
4.879220e+02,7.101970e-16,4.037058e-07
4.705174e+11,4.100263e-05,1.000006e+00
7.646158e+03,3.468167e-13,1.168849e-04
7.441919e+05,2.201416e-10,3.694873e+00
1.223552e+02,1.662242e-15,1.549798e-09
2.790353e+06,9.910369e-11,8.827889e-01
9.211424e+01,1.308275e-14,1.168610e-08
1.685843e+13,6.988611e-06,1.000000e+00
2.424422e+05,7.044268e-12,6.420794e-02
2.807135e+07,8.122357e-11,9.607347e-01
1.206425e+02,2.836656e-15,2.384304e-08
9.483941e+10,3.310872e-06,1.000013e+00
7.559790e+09,2.004199e-07,9.998635e-01
8.354585e+04,2.723781e-12,4.188573e-03
8.615022e+03,2.908490e-13,9.271414e-05
2.179627e+08,9.151149e-09,9.958351e-01
7.988303e+06,1.024954e-11,8.871038e-01
1.218721e+11,2.278947e-08,9.999775e-01
1.536583e+05,8.965031e-13,8.025529e-05
7.351835e+06,3.624052e-10,8.461209e-01
1.952650e+05,2.988253e-11,1.620448e-01
1.366846e+07,5.189599e-10,9.287213e-01
2.613437e+05,1.234486e-11,9.444247e-01
4.930626e+04,9.802832e-13,2.674208e-03
6.991696e+11,6.330736e-07,1.000000e+00
1.891059e+03,2.678573e-13,5.483741e-05
1.482321e+11,2.440704e-05,1.000000e+00
4.521575e+07,1.379219e-09,9.997576e-01
2.138947e+10,3.781987e-06,1.000018e+00
3.997037e+10,7.082821e-07,1.010262e+01
3.082606e+04,5.692223e-13,8.668611e-03
2.168173e+04,4.003923e-12,1.094827e-03
5.115273e+06,1.607350e-10,9.636904e-01
2.317767e+04,3.209465e-12,9.728535e-04
4.613172e+10,4.440124e-07,5.420748e-01
1.480444e+05,8.508062e-12,5.146393e-02
1.835246e+04,4.451842e-13,6.370802e-04
3.651979e+04,1.946757e-11,2.135209e-02
5.384966e+03,4.262448e-13,5.243467e-05
9.934481e+05,4.343521e-11,2.237870e+00
4.802674e+05,9.284131e-12,7.304888e-01
2.034625e+05,2.359351e-12,4.680606e-03
2.792562e+04,1.404543e-12,4.269966e-03
2.123682e+07,7.776593e-10,9.583712e-01
2.851332e+09,4.869812e-08,1.000624e+00
4.998487e+01,1.609649e-15,4.108825e-09
1.693453e+06,3.713984e-10,9.861417e-01
3.857842e+10,4.864131e-08,1.000002e+00
6.205479e+11,7.591802e-06,6.501846e-01
2.805952e+05,2.326886e-11,4.502220e-01
4.625543e+11,4.977157e-05,1.000000e+00
1.428784e+02,2.609466e-14,2.312139e-08
5.079694e+02,1.007693e-13,5.011834e-07
5.189577e+06,8.983238e-11,1.910584e+00
4.150377e+06,7.913527e-11,4.117420e+00
2.553211e+06,9.921758e-12,7.568672e-01
8.104986e+05,6.387575e-11,5.259675e-01
8.395210e+02,4.656776e-14,2.568787e-06
9.986591e+03,1.150820e-13,1.278118e-06
5.178054e+01,1.433150e-14,4.294610e-09
5.252496e+10,7.471439e-06,1.000000e+00
9.864348e+03,3.253464e-13,3.424689e-04
4.033562e+11,6.543766e-05,1.000000e+00
8.977241e+06,9.818270e-11,8.784439e-01
1.516694e+12,1.224627e-06,1.000000e+00
3.396256e+03,1.223314e-13,2.259637e-05
6.981417e+04,4.089060e-12,8.895758e-04
1.858893e+04,2.277442e-12,2.217829e-05
9.068716e+04,3.996510e-12,2.198456e-01
1.971014e+12,9.117724e-07,1.000000e+00
7.733001e+13,1.946990e-02,1.000000e+00
1.316960e+10,1.308862e-07,9.999573e-01
7.773491e+05,2.113209e-10,8.331077e-01
1.599042e+04,1.296428e-12,3.206211e-04
1.514728e+03,4.208339e-14,9.065229e-06
5.366570e+02,3.022123e-13,1.774524e-06
2.502301e+01,2.046974e-15,8.709647e-10
5.156073e+01,1.792092e-15,2.053988e-09
1.512985e+05,7.227073e-12,3.352087e-02
7.365948e+04,5.654403e-12,9.028125e-02
7.496344e+03,1.621114e-13,2.207411e-05
7.201384e+01,6.070813e-15,1.323065e-08
3.166465e+04,3.061643e-12,6.411911e-04
6.165503e+05,2.134145e-12,4.893549e+00
2.691019e+06,3.194104e-10,8.059462e-01
1.389825e+10,1.780643e-07,9.999612e-01
2.938778e+03,1.381380e-13,6.995662e-05
9.183609e+01,5.319212e-15,8.355428e-09
5.784826e+03,9.616979e-14,1.505180e-04
1.678167e+06,1.195077e-10,6.112745e-01
5.859065e+01,9.560493e-16,1.749601e-09
1.461593e+06,4.812163e-11,8.018446e-02
5.565056e+04,2.270881e-12,2.653349e-04
6.110437e+01,9.038295e-16,4.303114e-09
3.853271e+03,1.003170e-13,2.935852e-05
2.535379e+05,4.691767e-11,3.728512e+00
5.214666e+03,5.990352e-13,4.776804e-05
1.577469e+03,1.080630e-13,1.234932e-05
3.020331e+06,1.059367e-10,1.065043e+00
8.978128e+06,3.216996e-10,9.576998e-01
2.147524e+06,5.826066e-11,8.165608e-01
2.698941e+01,4.700669e-15,2.138179e-09
1.815243e+14,2.114973e-02,1.000000e+00
4.090697e+09,4.093261e-16,1.000009e+00
2.395780e+11,3.368538e-07,3.297311e-01
8.502614e+12,9.090909e-04,1.000000e+00
1.244330e+06,2.795040e-10,9.204587e-01
1.289093e+02,6.084710e-15,1.023804e-07
4.079735e+04,1.833658e-12,1.080117e-03
2.824416e+05,2.956857e-11,1.165933e+00
8.297138e+03,1.040651e-12,3.098326e-04
6.039395e+02,5.046585e-14,1.437676e-06
7.739394e+10,3.917674e-06,2.336933e+01
4.811840e+05,1.272619e-11,1.959894e+00
5.321835e+02,3.982083e-14,1.156921e-07
5.856265e+10,5.537553e-17,9.999584e-01
1.161846e+05,1.573425e-11,1.459584e-02
4.097314e+06,4.937712e-10,8.895715e-01
1.884738e+05,1.283913e-12,5.611130e-02
1.467796e+06,5.763251e-11,8.475531e-01
1.619159e+03,2.207025e-13,7.362732e-07
6.212283e+05,1.712171e-11,9.152874e-01
6.823611e+07,3.813632e-09,9.769964e-01
2.357470e+05,9.757523e-12,2.209765e-01
1.244351e+04,1.115328e-12,1.783197e-03
9.064250e+06,1.546545e-09,9.765570e-01
6.759717e+05,1.225237e-11,1.232804e+00
5.453058e+09,3.082496e-09,1.000031e+00
4.565926e+03,5.769729e-13,2.100791e-06
4.409903e+05,1.867620e-11,1.130562e+00
6.841083e+06,1.432284e-11,6.736207e-01
1.189356e+03,2.322256e-13,6.094082e-06
7.957816e+04,9.972637e-13,1.317425e-02
1.021798e+04,1.720938e-12,7.152275e-04
1.490771e+06,7.803013e-11,1.002767e+00
4.667595e+06,8.148995e-10,9.745845e-01
3.877434e+02,4.564493e-14,4.953364e-07
4.188070e+11,2.180843e-07,1.000000e+00
6.590216e+10,4.313506e-07,1.000019e+00
2.058959e+03,2.117497e-13,8.295319e-07
5.531985e+05,6.049138e-12,1.538076e-01
7.964833e+10,8.023752e-07,9.999690e-01
6.581260e+03,2.084589e-13,5.946768e-05
2.849655e+02,8.412268e-15,6.553191e-08
1.085271e+03,6.784398e-14,9.347824e-06
3.600263e+10,7.610271e-07,9.999702e-01
2.201499e+02,1.158609e-14,2.236617e-07
2.188695e+10,5.692184e-07,1.000053e+00
2.949272e+05,1.956074e-11,1.700907e+00
1.129633e+04,4.537397e-13,7.826015e-05
6.930621e+11,2.127173e-05,9.999999e-01
2.142139e+04,5.982341e-13,9.145102e-04
2.003378e+02,6.366427e-14,1.033723e-07
1.033653e+04,7.538692e-12,1.455042e-03
1.065090e+03,1.616353e-14,1.616647e-06
1.132229e+03,1.549772e-14,1.017807e-07
9.057952e+09,4.038383e-08,9.999444e-01
6.535256e+10,5.655661e-06,1.000001e+00
1.915497e+06,2.389964e-11,2.073564e+00
4.465277e+06,4.132562e-11,7.244604e-01
1.028347e+03,1.583881e-13,2.080892e-06
3.337008e+05,2.242031e-12,4.256006e+00
1.678716e+09,2.489523e-07,9.998669e-01
3.486591e+11,3.013955e-05,1.000000e+00
8.607722e+03,1.058174e-13,1.439109e-04
1.001527e+06,1.133111e-10,4.956327e-01
1.714140e+02,2.105141e-15,4.810141e-08
1.796269e+06,1.038175e-10,8.511660e-01
5.367789e+05,2.648234e-12,7.800773e-02
4.274656e+02,2.711458e-14,2.776955e-07
8.519577e+00,3.132067e-16,1.172779e-10
8.669565e+09,7.254163e-09,9.999749e-01
5.553642e+05,1.869323e-11,2.250269e+01
2.188048e+04,1.281942e-12,7.929239e-03
3.074493e+06,8.111575e-11,8.445466e-01
3.007754e+05,5.115130e-12,1.999514e-01
1.392161e+07,2.891443e-10,5.985629e+01
2.762300e+04,9.203706e-13,1.422038e-03
1.242815e+05,2.039670e-11,3.831499e-02
2.870265e+10,1.141991e-06,7.141224e-01
3.921958e+03,9.309619e-14,2.943627e-05
1.583674e+03,2.248542e-14,3.565566e-06
6.680544e+02,9.005234e-14,1.377304e-06
5.320053e+03,2.598689e-13,2.041957e-04
1.217847e+11,7.348335e-07,5.323292e-01
1.378555e+03,1.060455e-13,2.327764e-06
2.108632e+11,1.535590e-07,3.312382e-01
8.972518e+03,1.141329e-13,8.932796e-05
1.404871e+02,5.325019e-15,4.636181e-09
1.387871e+03,1.066976e-13,7.968913e-07
1.834609e+06,5.921251e-11,8.417021e-01
2.398107e+07,3.342301e-10,9.104420e-01
1.350128e+02,2.997065e-15,7.411739e-09
1.420919e+04,9.028692e-13,3.523093e-04
4.039740e+00,2.211425e-16,3.361697e-11
2.632404e+04,5.925630e-14,1.382558e-03
4.995058e+03,5.462043e-14,4.943029e-05
1.411106e+07,5.656803e-10,9.407348e-01
1.781041e+03,1.299870e-14,4.727969e-06
2.127222e+03,2.085944e-13,7.898655e-06
1.339166e+04,1.573158e-12,2.070612e-04
1.099600e+03,9.641178e-14,1.895396e-07
2.524566e+05,3.029331e-11,2.001854e-02
1.236873e+05,4.792681e-12,1.893283e-01
7.823693e+05,1.514673e-10,1.646097e+00
5.656390e+07,2.324731e-09,9.996903e-01
2.414922e+07,6.533741e-10,9.923372e-01
1.801262e+02,1.107412e-14,7.833553e-08
1.818369e+03,3.201808e-13,6.556839e-06
6.884464e+02,5.633505e-14,1.686815e-08
2.343977e+03,4.712263e-14,3.018808e-06
2.732531e+03,3.826776e-13,9.627394e-05
5.894765e+03,2.271185e-13,6.660611e-05
4.977397e+09,5.328749e-08,1.000045e+00
1.197457e+10,9.129049e-07,9.999814e-01
5.613240e+12,2.547636e-06,1.000000e+00
1.713833e+04,1.660309e-12,1.785022e-04
1.660554e+03,5.094153e-14,8.814071e-07
1.473213e+03,2.628244e-14,4.372365e-06
2.439656e+06,5.706323e-11,2.937685e+00
5.266337e+02,6.567958e-15,5.460364e-07
8.032144e+02,1.643781e-14,9.998665e-06
2.241618e+04,1.554721e-12,8.316825e-03
2.160255e+03,2.870764e-13,8.620133e-06
8.330476e+04,1.946358e-12,3.080990e-03
8.872419e+09,8.765746e-07,4.621380e-01
3.098435e+02,2.178287e-15,1.209876e-07
1.102726e+11,8.609619e-08,9.997886e-01
6.712736e+09,8.369381e-06,1.000001e+00
2.656934e+04,2.910623e-12,5.674452e-03
4.876644e+03,2.505874e-12,6.823015e-06
1.440937e+06,3.486988e-11,8.665157e-01
4.213092e+03,6.146463e-14,2.545497e-05
3.424703e+10,3.404964e-06,9.999217e-01
1.685637e+04,1.696074e-13,1.221531e-05
1.082573e+04,1.583994e-13,2.349703e-04
4.362980e+10,3.583405e-06,9.999977e-01
1.804348e+03,1.103468e-14,6.127794e-06
1.051196e+06,1.132617e-11,1.125268e+00
9.104775e+04,6.793819e-11,5.228827e-02
1.701107e+02,1.741260e-15,2.981049e-08
4.853715e+05,9.607337e-12,9.636268e-01
7.259023e+09,3.205971e-08,9.999636e-01
8.532476e+10,6.502729e-08,9.999774e-01
2.088234e+04,3.144752e-12,5.873938e-03
4.139179e+04,2.647499e-13,3.328512e-03
2.915627e+05,3.321987e-11,1.416296e+00
1.100938e+04,4.109832e-13,2.200103e-04
4.600830e+06,5.823760e-10,5.267405e-01
5.813286e+09,1.838857e-09,9.999711e-01
3.691903e+09,9.054729e-09,9.999707e-01
1.816679e+04,1.564954e-12,2.786988e-03
2.616873e+05,1.383809e-11,5.265259e-01
4.593443e+04,1.340180e-12,1.651745e-03
6.993020e+06,4.548892e-11,1.616804e+00
4.304228e+05,3.567391e-11,2.347762e+00
1.579634e+03,7.710003e-14,4.845125e-06
8.666219e+02,1.435082e-13,9.755817e-07
1.958959e+09,5.523133e-09,1.000035e+00
6.110331e+04,2.706767e-12,6.280176e-03
1.546299e+05,5.672983e-12,1.479861e-01
8.979606e+04,3.234060e-11,2.717017e-02
1.447701e+04,2.860924e-12,4.158321e-04
9.033699e+01,5.556583e-15,1.324041e-08
6.713552e+05,3.094185e-12,9.455348e-01
3.164797e+04,1.002140e-12,9.757538e-04
2.936205e+06,8.113710e-11,7.199143e-01
6.846137e+03,2.121111e-13,1.023298e-05
3.026264e+03,2.689863e-13,1.205868e-04
1.726863e+04,5.656035e-13,5.954260e-04
2.677357e+04,2.069236e-13,1.612478e-04
1.964685e+03,3.559668e-13,3.624210e-05
4.374597e+03,9.751225e-13,7.874843e-05
1.154195e+02,9.859832e-16,4.174877e-09
4.119349e+02,3.097623e-14,1.377684e-06
7.576827e+02,3.210775e-14,9.973976e-07
2.812490e+06,2.434933e-10,9.879336e-01
1.205550e+03,2.810908e-14,1.694396e-06
9.888681e+05,1.153497e-11,7.638252e-02
9.508282e+05,1.503056e-11,1.154094e+00
5.886833e+01,7.732603e-15,1.158986e-08
1.377006e+06,1.342140e-10,4.666946e-01
3.597132e+02,3.057477e-14,2.638592e-07
1.599912e+11,4.686118e-06,2.894809e+00
8.737549e+03,2.225734e-13,1.280510e-04
2.114739e+06,1.319528e-10,8.789984e-01
4.499286e+02,3.174098e-14,1.620360e-06
2.021925e+02,4.884748e-14,9.965736e-08
1.031655e+07,1.061957e-09,9.821328e-01
9.605226e+05,5.288206e-11,1.510419e+00
5.367007e+03,1.671258e-12,2.683506e-04
2.525811e+01,3.269032e-15,7.504007e-10
1.339567e+07,7.732504e-10,1.030869e+00
8.341292e+05,2.649425e-11,9.327152e-01
7.688106e+04,1.462117e-12,1.419612e-03
3.690139e+04,7.862451e-13,3.598346e-03
4.682148e+05,2.012544e-10,1.336895e-01
8.608390e+04,1.369372e-11,3.914001e-02
5.456606e+06,1.711340e-10,9.707320e-01
7.396624e+03,7.631722e-12,5.568415e-04
6.192804e+06,2.364504e-10,1.404358e+00
1.778356e+02,3.885069e-14,5.620604e-08
2.039022e+04,3.794569e-12,7.056923e-03
2.571511e+03,4.711678e-14,1.309118e-05
5.190008e+04,9.111233e-12,3.730197e-03
1.924783e+06,1.181496e-11,5.536508e-01
9.500131e+06,5.598339e-10,1.036147e+00
4.980236e+01,3.559110e-15,2.859824e-09
1.101526e+03,3.542346e-14,6.032774e-08
5.723952e+05,2.214631e-11,1.384170e+00
6.621718e+06,3.249995e-11,7.307624e-01
4.313720e+05,1.400400e-11,6.402865e-01
2.460205e+10,9.758187e-08,1.000038e+00
7.979156e+05,6.028268e-11,1.359438e+00
1.302113e+04,3.031647e-12,1.279904e-03
1.744479e+03,2.347111e-14,1.657731e-06
2.290415e+06,2.179753e-11,9.435516e-01
3.785837e+03,2.744884e-12,1.373046e-04
4.591261e+02,1.192635e-14,2.407541e-06
4.772509e+03,4.493451e-13,2.132974e-05
4.785000e+02,9.077671e-15,4.923572e-07
6.352447e+01,1.851355e-15,4.633440e-10
4.246731e+02,7.977157e-15,4.041571e-09
2.790935e+10,1.864523e-06,9.999354e-01
2.639105e+02,6.607436e-15,2.867055e-07
1.974166e+02,4.394932e-15,1.103773e-09
2.666040e+03,8.635890e-13,1.280157e-05
6.570451e+01,1.246759e-15,1.040934e-08
6.069734e+02,1.926479e-14,2.102359e-06
2.145144e+05,4.313149e-11,4.411554e-01
2.360772e+10,1.648362e-07,9.999826e-01
1.222410e+07,4.495881e-10,8.345360e-01
6.804712e+05,5.423841e-11,9.365765e-01
1.447958e+05,9.525204e-13,4.867593e-02
7.038795e+05,2.112766e-11,1.576271e+00
1.592173e+05,2.957037e-11,5.564155e-01
3.541064e+04,4.110143e-12,2.483150e-03
1.314717e+07,1.799262e-10,9.543438e-01
1.690270e+05,5.946953e-12,1.542696e-01
2.086794e+06,9.316610e-11,9.729213e-01
8.416161e+04,1.013658e-11,2.313890e-02
1.289419e+02,1.900546e-14,2.712987e-08
1.717667e+11,4.130960e-06,1.000002e+00
3.005244e+11,1.547455e-05,1.000000e+00
9.879825e+04,3.925247e-12,1.006867e-01
5.743527e+02,1.990961e-14,2.678145e-07
8.238533e+06,1.525649e-10,9.173700e-01
1.758073e+06,4.877188e-11,3.284545e+00
5.124208e+02,1.082001e-14,4.763699e-07
1.248071e+06,1.589207e-10,4.144408e+00
1.909572e+05,3.212578e-12,4.615993e-03
8.653494e+10,2.074852e-06,7.075237e+01
2.666538e+02,6.490811e-15,1.632315e-07
4.846231e+05,1.972075e-11,7.057841e-01
5.771171e+05,2.550810e-11,3.762333e-01
6.753046e+05,5.745612e-12,7.321944e-01
2.885088e+06,1.465729e-10,4.136780e+00
2.457256e+03,1.012018e-13,6.545238e-06
1.871466e+03,2.529671e-13,6.038199e-06
1.314495e+03,9.458902e-14,1.919826e-06
1.495169e+04,6.880456e-12,2.566238e-03
1.207827e+06,5.953124e-11,1.705845e+01
1.503337e+05,5.860827e-12,2.003917e-04
7.764057e+03,1.922800e-13,7.650528e-05
4.451700e+06,1.465621e-10,1.649384e+00
1.667592e+05,7.956263e-13,6.055199e-02
9.737269e+09,1.680001e-08,9.999111e-01
1.036307e+05,1.003230e-11,9.808629e-02
4.261275e+06,1.821611e-10,1.399225e+00
6.101182e+03,4.115289e-14,7.384941e-05
3.825479e+05,1.800507e-11,7.594013e+00
1.186783e+06,2.986297e-10,1.521536e+00
1.016176e+05,1.248530e-11,2.112722e-02
7.101758e+04,1.945384e-12,3.930897e-03
3.115028e+02,1.923144e-14,2.167004e-07
3.481626e+11,9.253112e-06,1.000001e+00
2.354755e+03,3.476711e-14,2.086526e-06
1.773195e+03,7.664771e-14,6.347424e-06
1.648218e+05,1.487897e-11,1.169875e-01
1.206600e+02,4.826130e-15,1.374731e-08
1.407230e+02,1.691537e-15,2.770106e-08
1.701102e+04,3.527817e-12,5.581259e-04
3.136167e+03,2.024073e-13,1.835943e-05
6.547312e+02,1.054728e-14,8.162092e-07
1.175824e+04,1.853730e-13,1.305346e-04
1.459201e+11,5.968397e-06,1.000001e+00
1.039698e+10,5.090782e-08,9.998788e-01
2.774763e+05,4.218165e-12,2.332691e-02
1.834590e+05,8.088234e-13,3.221192e-02
1.081408e+06,1.724539e-10,5.935327e-01
2.007643e+03,6.190938e-14,3.801969e-07
6.060768e+04,3.223948e-11,1.616900e-02
4.280619e+06,1.240009e-10,9.795194e-01
7.725340e+02,7.220952e-15,1.404588e-06
2.993217e+05,3.724609e-12,1.645393e-02
5.315489e+12,5.509642e-04,1.000000e+00
6.173792e+02,1.553006e-14,6.171500e-09
4.965407e+06,4.415637e-11,4.001510e+00
6.235965e+05,2.232360e-10,8.951697e-01
1.528977e+05,3.863957e-11,1.533965e-04
2.179108e+05,1.900908e-11,3.046137e-01
3.178415e+02,6.619875e-14,2.271062e-08
1.856234e+13,4.546580e-08,1.000000e+00
1.250633e+05,1.210476e-11,2.540032e-02
1.184235e+07,5.960824e-10,6.499487e-01
9.102349e+04,1.189863e-11,5.070645e-02
4.373930e+02,1.039050e-14,3.029531e-07
1.247068e+01,2.217308e-16,1.259003e-10
3.879254e+03,3.658380e-14,2.953254e-05
3.781079e+04,5.661239e-13,2.879934e-03
6.729737e+05,4.944913e-11,2.305118e+00
1.795660e+01,1.345286e-14,4.594527e-09
1.674932e+03,7.288478e-14,7.653777e-06
2.650365e+10,9.409207e-07,5.034719e-01
7.718576e+11,6.098677e-05,9.999997e-01
5.217563e+11,6.940722e-06,1.000010e+00
9.572398e+11,8.008357e-05,1.000000e+00
5.291583e+04,1.191721e-11,5.612040e-03
1.590195e+04,9.493189e-14,2.086674e-04
3.546223e+05,6.384027e-12,1.686519e+00
1.264508e+07,9.692976e-10,1.004417e+00
